dem_name,dem_vote,district,incumbent,open_LOGADS,open_LOGCOMM,open_LOGCONTRIB,open_LOGFND,open_LOGGENERAL,open_LOGINFO,open_LOGOVERHEAD,open_LOGTOT,rep_name,year,challenger_LOGADS,challenger_LOGCOMM,challenger_LOGCONTRIB,challenger_LOGFND,challenger_LOGGENERAL,challenger_LOGINFO,challenger_LOGOVERHEAD,challenger_LOGTOT,incumbent_LOGADS,incumbent_LOGCOMM,incumbent_LOGCONTRIB,incumbent_LOGFND,incumbent_LOGGENERAL,incumbent_LOGINFO,incumbent_LOGOVERHEAD,incumbent_LOGTOT,avg_vote
"FLOREZ, MAGGIE",31.47784009301689,34,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MAZE, BILL",2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.882984256966205,7.6598268131920575,11.745067052264586,9.243914403356277,10.373526493658392,9.419793029245453,11.081695679815896,12.534052531143162,30.434475449194064
"FARRELLY, DESMOND",28.318998654622327,34,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MAZE, BILL",2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0500871662537445,9.176104971475736,11.084844280527168,9.660419954054644,10.157042358185313,0.0,11.432758899626648,12.584307793870185,30.434475449194064
"FARRELLY, DESMOND",36.315975156502546,34,0,-11.878365830113086,-10.651931303669905,-10.453485811376591,-11.150290078548608,-12.741113089713252,-11.356627614955375,-10.818813819463454,-13.159020268310762,"CONWAY, CONNIE",2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.434475449194064
"CASTRO, ESMERALDA",29.86348478532722,34,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"CONWAY, CONNIE",2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.30499732003747,8.728937618883363,12.55316684031201,10.548082678076408,12.124489581283017,10.982257953137365,12.37113164132642,13.664928023063085,30.434475449194064
"GOODMAN, VIRGINIA ""MARI""",30.75671383381716,34,0,-9.391112395530016,-10.779904173839398,-12.29662114286084,-9.872108334342457,-12.021612583763561,-11.37253091754268,-11.544386631326455,-13.238829706583081,"GROVE, SHANNON",2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.434475449194064
"GOODMAN, VIRGINIA ""MARI""",25.52705347225895,34,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"GROVE, SHANNON",2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.94924837096283,10.027024226447356,12.290321877975074,10.959797758838606,12.013965566301398,11.066053503845415,11.548282377094946,13.202949248307238,30.434475449194064
"SWANLUND, PERRIN A",26.765880518007368,34,0,-12.48026232868979,-12.57708090988551,-11.381677178360276,-11.115076976629584,-13.528167894573386,-11.77641486546549,-11.668362003441086,-13.889505287277697,"FONG, VINCENT",2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.434475449194064
"JACKSON, HANNAH-BETH",61.668072200000005,35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POHL, BOB",2002,0.0,9.832209572175461,5.521460917862246,8.769737085816061,11.71272284283792,11.483033004070823,10.990760796534245,12.272907870972125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.584419693023364
"NAVA, PEDRO I.",52.73097137061454,35,0,0.7509585958801992,-1.446318456594529,1.8336475619303068,-1.4883373362652517,0.17745294230384268,0.5382965730634801,1.0980519693386235,0.39957397838119313,"POHL, BOB",2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.584419693023364
"NAVA, PEDRO I.",62.80842414318785,35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MARTIN, CRISTINA CARRENO",2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.536379486528174,9.86308213790109,11.310748079464927,9.638410060593666,13.012561747916665,11.814332912040484,12.105702656453555,13.752505622948805,52.584419693023364
"NAVA, PEDRO I.",67.25234317457283,35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"GANDRUD, GREGORY",2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.489755286668974,11.619094653563941,9.848192577885023,12.034629068398075,11.640615530212257,11.622379510689626,13.013269992138715,52.584419693023364
"WILLIAMS, DAS",54.890647284099884,35,0,0.7799509699903204,1.426085439429821,3.32318386966889,3.085695573922851,1.3383764158788942,3.412885643334903,2.601343346368507,1.405447677612706,"STOKER, MIKE",2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.584419693023364
"MANATA, GERALD L.",38.697404024530016,35,0,-7.622859626894122,-9.362739518764633,-11.482190446257224,-9.704765845450527,-11.337350379474882,-10.893237460427015,-11.053301064686728,-13.040132280285704,"ACHADJIAN, KHATCHIK",2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.584419693023364
"HARMON, HEIDI",37.325413908624505,35,0,-2.4636197909116024,-1.00113246255769,-5.032736160341777,-10.085477387649863,-2.404604214180088,-2.3885507567494617,-2.726171675506187,-2.629518245498229,"ACHADJIAN, KHATCHIK",2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.584419693023364
"LEGG, DAWN ORTIZ",45.30208143855729,35,0,0.4786414386386344,-0.06554737657228848,3.6280673147171782,0.44863471765653884,0.34780336679124524,0.046925024784384206,1.5442312934371287,0.5690002936187888,"CUNNINGHAM, JORDAN",2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.584419693023364
"DAVENPORT II, ROBERT",36.09566797,36,0,-0.7563608352275999,-2.942685521236717,-1.7856165623049822,-9.910942693783339,-2.68272033004499,-11.800410618034661,-2.4062967411965754,-2.5338214403815638,"RUNNER, SHARON",2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.014780784370934
"SCIONEAUX, HORTON",33.784084173088324,36,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"RUNNER, SHARON",2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.234068717316912,12.351938313519067,9.588500742196594,10.941808642962652,10.548660136261173,11.710069622226973,13.01951685457229,42.014780784370934
"BYNUM, ROBERT ""BO""",38.490753519183,36,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"RUNNER, SHARON",2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.076010425311283,10.937045809436114,12.061173281675035,10.028443468137676,12.098530808074415,11.251025882521324,11.831610442076625,13.153791363671298,42.014780784370934
"JONES, LINDA K.",48.490051379071296,36,0,2.9993092020443326,-1.999704909009509,-9.975808214115752,-3.4780692555856927,-2.265843973993352,-4.561449674296611,-0.8870381446835811,-1.670242975653288,"KNIGHT, STEVE",2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.014780784370934
"JONES, LINDA K.",42.464968981822906,36,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"KNIGHT, STEVE",2010,8.019612794400267,10.09371527308868,7.585788821732034,7.57728064843911,11.446704569434145,11.073002443549392,10.826430906566513,12.02982621771402,8.366735351321996,11.132783014834592,10.609674346603878,11.053319907910707,12.183939760290649,10.99860724919914,11.115618091875923,12.74525400834148,42.014780784370934
"FOX, STEVE",50.05498047245289,36,0,0.8727995106034019,-0.6651953715945051,-10.396047367495227,-2.23902780457587,-0.7572382131476214,-10.714898319935905,-11.247128425265982,-1.2833135512196083,"SMITH, RONALD D.",2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.014780784370934
"FOX, STEVE",39.82393208809112,36,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LACKEY, THOMAS W.",2014,13.175722649190126,13.165368286831253,6.907755278982138,8.422315318153972,13.984958799729359,11.780872807320767,12.6871135456363,14.26247260076932,13.547088508109026,12.603881720869374,8.93462771277037,11.317236683584818,14.071333311789726,11.898187865760873,13.660516912941668,14.640943245355256,42.014780784370934
"FOX, STEVE",46.91380769125794,36,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LACKEY, THOMAS W.",2016,10.70779589244357,11.392778387166894,0.0,5.493061443340548,11.826450707379527,8.070593539949519,9.874094271595178,12.009155225487227,12.814181492279113,12.655645161273643,9.775654181026242,9.329182402255324,13.673329129992993,12.07415554922793,12.424634637511424,13.98135450994292,42.014780784370934
"THOMAS, BRUCE J.",36.91039922,37,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"STRICKLAND, TONY",2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.777646891335118,11.26446410567173,10.788974481476908,11.792444359159887,10.48650899287963,11.740379552559734,12.908556429046884,49.13721453192754
"MASRY, FERIAL",42.62123715258996,37,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"STRICKLAND, AUDRA",2006,8.351629631732237,10.923639076044012,8.022896869601457,7.311124859672244,11.35282994957215,10.085809109330082,10.676306448883707,11.803801381667268,6.1092475827643655,11.579066513873995,11.026792453794613,9.409124015347693,12.776509361194046,12.364447121131148,12.515171813381693,13.506894531307287,49.13721453192754
"MASRY, FERIAL",47.899910178418324,37,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"STRICKLAND, AUDRA",2008,8.542197950405804,10.53720606771356,0.0,6.376692933714709,10.834087418694134,8.897533293465447,9.796368268930056,11.13661572822175,6.633318433280377,12.81961431241669,10.23469703656492,9.292669387132717,13.296210863802905,12.273388618475005,12.554860377022607,13.832015400599964,49.13721453192754
"MASRY, FERIAL",41.54015813029627,37,0,-0.5176370837556474,-1.553834084034932,-0.3633006725129242,-10.569459817138373,-1.4006718371701012,-0.9898172745633591,-1.2462807908259812,-1.3538100456676787,"GORELL, JEFF",2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.13721453192754
"WILLIAMS, DAS",60.43258794298417,37,0,-1.462411928528276,4.268920698749938,12.489505402415078,11.628391240073226,3.6067698243526145,11.177764008900716,3.963535262758505,4.209230514566494,"WALTER, ROBIN T.",2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.13721453192754
"WILLIAMS, DAS",58.55074263188118,37,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"DEBLAUW, RONALD E",2014,0.0,0.0,0.0,0.0,0.0,0.0,7.425816661392691,8.59780865810893,0.0,10.277814528584367,12.422303358137565,11.603404995955213,11.838987705108213,0.0,11.517312726847004,13.330375503948273,49.13721453192754
"CALDERON, PAULA L.",35.33554967,38,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"RICHMAN, KEITH STUART",2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.228014802443044,12.126053258418045,10.228284757576837,10.85207585706578,12.979332677457375,12.040226244959285,11.4944140816596,13.522758119571606,39.75757746929279
"DAVIS, BRIAN JOSEPH",38.80548284177546,38,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"RICHMAN, KEITH STUART",2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.758744032730175,10.677898080101595,10.448101951618783,10.896555234528623,12.24701864836108,11.614271031495676,11.700111338436255,13.561443657963336,39.75757746929279
"SHAW, LYN",37.771964422264254,38,0,-5.6697703929537315,-0.7551182510534176,-2.713881121413003,-5.661008228510012,-1.7414755049933248,-1.3631101105703145,0.20564915431414654,-1.547004047444533,"SMYTH, CAMERON",2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75757746929279
"LUTNESS, CAROLE L.",45.011844385443325,38,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SMYTH, CAMERON",2008,10.852170350719282,9.134427541275493,5.991464547107983,5.6167710976665735,11.071682649755207,8.049925017399076,10.733625229865623,11.635278575242644,8.212109925915536,12.36452794716472,12.123120292273805,11.268866580031698,12.841326827803185,11.020774381469048,11.775615445617216,13.549818587820775,39.75757746929279
"SHAW, DIANA",37.22140727771732,38,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SMYTH, CAMERON",2010,0.0,7.4115804567033825,0.0,0.0,8.716869938529893,8.400659375160286,9.975073991151655,10.239116934054751,0.0,11.514852806453824,11.475275517518325,10.662223483799462,12.401143500200698,11.514673935504346,11.403658439942172,13.071704429145145,39.75757746929279
"HEADINGTON, EDWARD W.",43.120960820312284,38,0,-2.1203135349501316,-3.2337048497173217,-3.572490389040145,-3.3035510176234295,-2.103667573171551,-1.3199431149096181,-0.3308560486622074,-1.1586597508072067,"WILK, SCOTT T.",2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75757746929279
"FUENTES, JORGE SALOMON",33.66231750293673,38,0,-9.504501410525673,-4.529907582025684,-12.378205557243048,-10.127075005311504,-6.480636321749785,-11.383267247623346,-3.89482187250447,-6.0482475485541745,"WILK, SCOTT T.",2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75757746929279
"SMITH, CHRISTY",47.131092833892936,38,0,2.5717051091408347,-0.28976805821694285,1.564858869036132,-1.562914126053033,0.9500223133114218,0.33300463281977244,-0.17619329984851895,0.626561774078553,"ACOSTA, DANTE",2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75757746929279
"MONTANEZ, CINDY",76.09712305,39,0,9.179291299833867,11.617988836485104,11.121511180084724,6.679310199368197,12.519843976759047,11.932603752263901,11.802513844263984,13.090041756291145,"AYAO, ELY DE LA CRUZ",2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.12974005705452
"MONTANEZ, CINDY",76.78505339053912,39,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"AYAO, ELY DE LA CRUZ",2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3909954157279545,5.574925852531197,12.674584819359016,9.467600865101288,10.097984685260217,9.259130536145614,11.520107214360928,13.098135703213346,88.12974005705452
"FUENTES, FELIPE",73.73371835070456,39,0,10.307451534518023,12.404227278359757,12.613694193516304,10.228967812407976,13.098755552718744,12.138089478405876,12.857652058758775,14.176565540513561,"MARTINE, GRADY O.",2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.12974005705452
"BOCANEGRA, RAUL",49.48261313674113,39,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LOPEZ, PATTY",2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.155279199021725,12.178045066867213,13.295566588149756,12.248688981256953,13.251094600125155,12.009032540380742,12.790094844825553,14.44953633693092,88.12974005705452
"LOPEZ, PATTY",39.88416088943872,39,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BOCANEGRA, RAUL",2016,12.756542104459164,12.698823459662984,9.963994520372779,11.910145004957814,13.878911576140585,12.398797689562338,13.551792025890233,14.487853488071005,8.442228236773282,10.665784325634974,10.153616500635216,0.0,11.086559548786044,9.786110684382557,10.70818371066233,11.903167555344107,88.12974005705452
"LEVINE, LLOYD",56.48928147,40,0,4.8283137373023015,11.549431053197813,10.703244468154331,8.68883121529674,12.57439011152098,12.096709184320915,11.317225130108671,12.956965672913078,"FRIEDMAN, CONSTANCE J.",2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.079902250982464
"LEVINE, LLOYD",57.974512292891504,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ISLER, MARK",2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.820037989458753,8.916033738828313,12.115500408925646,8.799881817339546,11.210247784967596,10.956226568766821,11.077849037241506,12.80830776038728,55.079902250982464
"LEVINE, LLOYD",63.40413318025258,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MONTAINE, RICHARD E.",2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.640734162369052,12.232734780751553,9.803707547932337,11.538195569316715,11.143018360862772,11.007709577171855,12.948640791262758,55.079902250982464
"BLUMENFIELD, BOB",58.556954649920684,40,0,4.605170185988092,11.840314935009825,11.682457246835787,9.589148656360363,12.759953017366064,12.178489452986007,11.807969794376492,13.517634597268298,"CHELEBIAN, ARMINEH",2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.079902250982464
"BLUMENFIELD, BOB",60.912253324230306,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"DE YOUNG, DENNIS",2010,0.0,7.641967624494011,0.0,7.145472122145808,9.02595949623975,8.509967146324497,8.846419237698477,9.771687802609744,7.383989457978507,8.097459773386896,12.793403651079776,9.807553027869103,11.98819607429235,11.833401586042525,10.898794064974624,13.598359577775474,55.079902250982464
"WARNER, RUSS H.",49.60708937365878,40,0,-0.6267835678915432,0.5283776786678818,-10.120703570685539,-0.8308755376435482,-0.33824342742962266,-0.5879137351359489,-1.8638388196062934,-1.1025515036270068,"MORRELL, MICHAEL L.",2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.079902250982464
"HENRY, KATHLEEN",44.3394890386903,40,0,-8.239532470397917,-6.142919279164296,-1.2820517885634057,-6.486446285362073,-4.353502933680385,-1.4843995564393673,-2.1136784117111045,-3.7438514381310313,"STEINORTH, MARC",2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.079902250982464
"MEDINA, ABIGAIL M.",49.35550467821553,40,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"STEINORTH, MARC",2016,11.975293769167873,11.764983960808644,8.034951785105918,10.179091097379683,13.089574943913707,12.04399479521326,13.73257042764615,14.266828332715885,13.198981285603011,13.042398576695964,9.894295434167214,11.5207995825776,13.93606280470279,10.163541457870435,12.593860833425126,14.432641509112893,55.079902250982464
"PAVLEY, FRAN",61.43643944,41,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"WISSOT, MICHAEL J.",2002,6.214608098422191,0.0,0.0,0.0,6.214608098422191,0.0,7.754944562046464,8.507865826479502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.65865829781112
"PAVLEY, FRAN",59.70205174949532,41,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BONHACH, HEATHER PETERS",2004,7.22256601882217,9.779679025009552,5.872117789475416,9.07860964289783,10.752226160262554,9.84835531989808,10.839844994480595,11.575812748565152,7.0255383146385215,9.378273070545085,11.151460495727134,8.207145530086363,10.998285074224231,10.672459017257633,10.286946968381605,12.013169702809675,60.65865829781112
"BROWNLEY, JULIA",61.74084285151634,41,0,7.423568444259168,12.712318457951882,11.441805332467105,10.010193013349607,13.096321923035756,11.786077485637689,12.399476771491466,13.680609748115847,"DOLZ, TONY",2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.65865829781112
"BROWNLEY, JULIA",66.1166351320244,41,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BERNSLEY, MARK",2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.920589494355289,7.477445859614848,12.129434552240774,8.867606371367174,10.836645037615137,10.448714603019454,11.279336045044293,12.728510831738012,60.65865829781112
"BROWNLEY, JULIA",58.772382799960916,41,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"RATHBUN, TERRENCE L.",2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.057036981697893,8.449826140423744,12.118202718273533,8.44980260701004,10.342045985792893,9.9281801651265,11.318020548743748,12.844436289994292,60.65865829781112
"HOLDEN, CHRIS",57.727571605165565,41,0,8.708309295891688,1.3020787152141384,6.897765547352769,1.562356224031209,1.711435937562566,2.6591551601596883,2.4632281302782797,2.2182595152743794,"LOWE, DONNA",2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.65865829781112
"HOLDEN, CHRIS",60.48282777638506,41,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"HIGGINS, CASEY C.",2016,6.476972362889682,7.990444803939744,0.0,0.0,8.189413861758661,0.0,9.130240329325694,10.164180035740344,7.003974136722679,12.211036156901743,12.706788901397276,10.873181980333138,13.036272950755176,12.225466807062633,12.534114985922894,14.10209934800057,60.65865829781112
"KORETZ, PAUL",74.30679014,42,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BISSIRI, JEFFREY ALLEN",2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0205989559834,7.656195245290791,11.738617685665634,9.922791035672745,11.296042649286461,10.814306943887372,10.919522437790727,12.571996397084456,62.92037489536907
"KORETZ, PAUL",75.42492806077091,42,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FREDRIX, PAUL MORGAN",2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0040315078527,9.447847471853828,12.239348124596624,10.247882251979664,11.473569998738158,10.863686838600593,11.115917990037756,12.911457119058664,62.92037489536907
"FEUER, MICHAEL NELSON",73.77182108078185,42,0,7.495541943884256,12.61939672420382,12.139152624204149,8.712123259141816,13.240147213060393,12.438205035909462,12.647019659230015,13.946264984635482,"SION, STEVEN MARK",2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.92037489536907
"FEUER, MICHAEL NELSON",76.074314185166,42,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SION, STEVEN MARK",2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.100161446936607,8.054087317861173,12.801798957849321,9.53956066239896,11.62576787134851,11.42524200763974,11.041367027636594,13.394933659760088,62.92037489536907
"FEUER, MICHAEL NELSON",73.1830040998882,42,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TOMAN, MARY A.",2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.974252643656735,10.047600450543637,12.30752302656566,10.032754176448913,13.347313567762981,11.912387255841827,11.408644699505633,13.916818741001869,62.92037489536907
"OROZCO, MARK",45.33895755760707,42,0,-3.1557813674409845,-3.5023923330448525,-10.87218096320333,-5.126436871664215,-3.2170895615932285,-2.9305284293795797,-2.941662351742778,-2.77916955714168,"NESTANDE, BRIAN",2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.92037489536907
"HARGROVE, KARALEE B.",42.67994604407753,42,0,0.04286067846859254,-4.673770740661546,-3.2468269807282866,-8.16756479074547,-2.851184279695781,-3.7887460558258432,-2.308338955364981,-2.734932620306303,"MAYES, CHAD",2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.92037489536907
"RODRIGUEZ, GREG",42.58323799466103,42,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MAYES, CHAD",2016,11.130057604977083,10.375589603554063,0.0,6.448477917096722,11.950465688946302,10.896739325546413,10.73620317849103,12.241269552870333,13.214030839652743,12.261124592325402,12.983926257064786,10.898628281086758,13.828462952369405,12.204147243132038,11.846100414366882,14.366691846735813,62.92037489536907
"FROMMER, DARIO",60.92293167,43,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"GEYER, INGRID MARIE",2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.448869535685826,10.511432445988824,12.146822781426167,11.548749936649633,11.920670438874865,9.01724094201035,11.911459005171935,13.142800783577915,70.13822646010945
"KREKORIAN, PAUL",63.11894890247072,43,0,11.057742977961881,11.908144595192613,11.136047813713978,9.528219392525683,13.110640026679961,12.50070406523638,12.51607124161477,13.64480799843093,"AGBABA, MICHAEL M.",2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.13822646010945
"KREKORIAN, PAUL",67.86819844113627,43,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BARNETT, JANE",2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.857933154483459,9.452488585238068,11.636900313947224,8.785456942716772,11.577123834512804,11.373687535276439,11.83945089573206,12.972258532139685,70.13822646010945
"GATTO, MIKE",65.93218115963961,43,0,-0.47222286424124604,1.8340500081217126,11.929824950704054,1.3428353241090152,0.8421857846617407,0.27196958688113426,0.7789168066596623,0.9956625461332749,"RAMANI, SUNDER",2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.13822646010945
"GATTO, MIKE",60.20047318214996,43,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"KRIKORIAN, GREGORY S.",2012,10.324489667154495,11.075525473474183,6.214608098422191,9.053686561930807,11.757760525186674,10.09203965908072,10.557521434173678,12.168545633255453,8.941192148405344,11.811722239636614,12.618973208668953,10.153734077477852,12.611373406800805,11.789040901050544,11.68185246386482,14.082094660225394,70.13822646010945
"GATTO, MIKE",66.4905390018295,43,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ROYAL, TODD",2014,6.214608098422191,7.815675072106528,8.21363915647387,0.0,9.713925647566679,9.51541555351821,8.093529488863082,10.065206662263328,8.804224552201095,7.343982348740343,12.180874676518753,10.410343708378251,12.006867153910205,11.715587331280751,11.148133524308117,14.639146298299814,70.13822646010945
"LIU, CAROL",60.15074928,44,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"O'CONNELL, DANIEL B.",2002,0.0,8.690664029228897,0.0,0.0,11.126062705288145,11.03442665362865,10.48822178572727,11.757080167922766,7.45298232946546,12.053071687852368,10.61549377810357,10.350219036412573,12.597705663161928,11.421514642779748,11.594762008910855,13.070677247972455,58.74625889316799
