candidate_name,candidate_id,year,office,district,TOT,FND,COMM,ADS,INFO,OVERHEAD,CONTRIB,GENERAL,LOGTOT,LOGFND,LOGCOMM,LOGADS,LOGINFO,LOGOVERHEAD,LOGCONTRIB,LOGGENERAL,votes_name,party,votes,total_votes,vote_share,winning_votes,winner,incumbent,race_total,opposing_total,contested
"CARTER, WILMER AMINA",1281998,2006,A,62,281531.48,17260.88,133782.55,3973.76,29467.19,26274.3,35725.0,184484.38,12.547999549794335,9.756197948274,11.8039709996359,8.287468028736471,10.29103271998091,10.17634655409626,10.48360600279807,12.125320077632141,Wilmer Amina Carter,DEM,33747,49451,68.24331156093912,33747,1,0,281531.48,0.0,1
"MENDOZA-WARE, MARGE",1253675,2006,A,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marge Mendoza-Ware,REP,15704,49451,31.756688439060888,33747,0,0,281531.48,281531.48,1
"EMMERSON, BILL",1261353,2006,A,63,643316.83,111949.25,29766.39,1100.0,70106.56,226548.33999999997,178579.5,212922.2,13.374392619034175,11.625800922585075,10.301135183640408,7.0030654587864625,11.157771649243433,12.330713622767622,12.09278915920168,12.268682119752569,Bill Emmerson,REP,59340,98995,59.94242133441083,59340,1,1,643316.83,0.0,1
"WESTWOOD, MARK DAVID",1282138,2006,A,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mark David Westwood,DEM,39655,98995,40.05757866558917,59340,0,0,643316.83,643316.83,1
"BENOIT, JOHN J.",1240093,2006,A,64,646854.23,113958.67,36416.35,1200.0,9000.0,109742.53,94575.04,160575.02,13.37987624670783,11.643591117782071,10.502773128599744,7.090076835776093,9.104979856318355,11.605892264839651,11.457148872445893,11.986516526678374,John J. Benoit,REP,66501,108815,61.11381702890226,66501,1,1,646854.23,0.0,1
"RASSO, PAUL M.",1275503,2006,A,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paul M. Rasso,DEM,42314,108815,38.88618297109773,66501,0,0,646854.23,646854.23,1
"COOK, PAUL J.",1277238,2006,A,65,500022.98,4854.26,171571.5,64181.81,135651.91999999998,61098.23,44200.0,376259.49,13.1224093363482,8.487611948922911,12.052755368326455,11.069475116198246,11.817847472059894,11.020238175836642,10.696480068065787,12.838034317318499,Paul Cook,REP,67669,112933,59.91959834592192,67669,1,0,500022.98,0.0,1
"RAMIREZ-DEAN, RITA",1256160,2006,A,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rita Ramirez-Dean,DEM,41906,112933,37.106957222423915,67669,0,0,500022.98,500022.98,1
"JEFFRIES, KEVIN D.",1274283,2006,A,66,437379.61,7367.33,17606.03,122053.11,80775.48,41271.76,19550.0,227801.95,12.988556769768774,8.904810640032773,9.775996735983957,11.71221155685656,11.299428733107725,10.627933767827136,9.880730565413511,12.336231890099056,Kevin Jeffries,REP,62582,101663,61.558285708664904,62582,1,0,470963.27999999997,33583.669999999984,1
"NICHOLSON, LAUREL A.",1253533,2006,A,66,33583.67,100.0,124.45,5883.46,0.0,11089.04,0.0,6107.91,10.421795215904467,4.605170185988092,4.823904028813602,8.679900303206614,0.0,9.313712512124996,0.0,8.717339931455896,Laurel Nicholson,DEM,39081,101663,38.4417142913351,62582,0,0,470963.27999999997,437379.61,1
"SILVA, JAMES W.",1241308,2006,A,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jim Silva,REP,75001,117104,64.0464885913376,75001,1,0,0.0,0.0,1
"ROBERTS, RAYMOND L.",1283832,2006,A,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ray Roberts,DEM,42103,117104,35.953511408662386,75001,0,0,0.0,0.0,1
"TRAN, VAN",1228283,2006,A,68,660787.18,0.0,0.0,0.0,0.0,0.0,106380.0,0.0,13.401187100274315,0.0,0.0,0.0,0.0,0.0,11.574772868296305,0.0,Van Tran,REP,55155,89432,61.67255568476608,55155,1,1,660787.18,0.0,1
"LUCAS, PAUL",1284431,2006,A,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paul Lucas,DEM,34277,89432,38.32744431523392,55155,0,0,660787.18,660787.18,1
"SOLORIO, JOSE",1279123,2006,A,69,696143.38,10086.82,327115.91,3570.0,79808.43,147979.27000000002,96600.0,420581.16,13.453310923847413,9.218984900144946,12.698069851903377,8.180320874773685,11.287384416956227,11.904827475368307,11.47833402020061,12.949392748094855,Jose Solorio,DEM,28339,43193,65.61016831431019,28339,1,0,696143.38,0.0,1
"WILLIAMS, RYAN GENE",1282233,2006,A,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ryan Gene Williams,REP,14854,43193,34.389831685689806,28339,0,0,696143.38,696143.38,1
"DE VORE, CHARLES S.",1254089,2006,A,70,378426.13,30487.85,14519.5,550.0,27500.0,161821.8,61817.88,73057.35,12.843776167686956,10.32508352257308,9.583247852524172,6.309918278226516,10.221941283654663,11.994251008770487,11.031947921989056,11.199000028133822,Chuck DeVore,REP,78724,130177,60.474584604039116,78724,1,1,404463.31,26037.179999999993,1
"GLOVER, MICHAEL G.",1283593,2006,A,70,26037.18,0.0,0.0,8191.73,0.0,11915.65,0.0,8191.73,10.167280795527313,0.0,0.0,9.010880387751753,0.0,9.385607941129225,0.0,9.010880387751753,Michael G. Glover,DEM,51453,130177,39.525415395960884,78724,0,0,404463.31,378426.13,1
"SPITZER, TODD",1230744,2006,A,71,1364426.14,110288.06,10500.37,2750.0,18371.94,66646.45999999999,83299.0,141910.37,14.126244487947616,11.610850949155461,9.259165773620008,7.919356190660618,9.818579779601029,11.107157210917975,11.330191823280954,11.862950940111492,Todd Spitzer,REP,83645,116780,71.6261346120911,83645,1,1,1364426.14,0.0,1
"LA CHANCE, IRENE",1285475,2006,A,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Irene ""Charlie"" LaChance",DEM,33135,116780,28.373865387908886,83645,0,0,1364426.14,1364426.14,1
"DUVALL, MIKE",1226871,2006,A,72,654964.39,0.0,0.0,0.0,0.0,0.0,6300.0,0.0,13.392336146727269,0.0,0.0,0.0,0.0,0.0,8.748304912379622,0.0,Michael D. (Mike) Duvall,REP,55664,94130,59.13523849994689,55664,1,0,716542.1,61577.70999999996,1
"MAC MURRAY, JOHN P.",1281802,2006,A,72,61577.71,1049.92,6435.96,13951.18,0.0,21720.82,30.0,21437.06,11.028055233388518,6.956469249772737,8.769656293052563,9.543319371485783,0.0,9.986026526558073,3.4011973816621555,9.972876478916318,John MacMurray,DEM,35352,94130,37.55657070009561,55664,0,0,716542.1,654964.39,1
"GARRICK, MARTIN W.",1274189,2006,A,74,864283.92,13816.53,121238.87,116196.0,86779.39,301477.53,57000.0,338030.79000000004,13.6696566049165,9.533620980410946,11.705518010771987,11.663033699399529,11.371124430058222,12.61645076500889,10.950806546816688,12.730892264990844,Martin Garrick,REP,72980,125727,58.0464021252396,72980,1,0,864283.92,0.0,1
"FOLESCU, ROXANA",1283117,2006,A,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Roxana Folescu,DEM,52747,125727,41.9535978747604,72980,0,0,864283.92,864283.92,1
"PLESCIA, GEORGE A.",1240145,2006,A,75,1110443.32,175006.49,108611.21,0.0,57571.43,242706.38,503906.0,341189.13,13.920269880941989,12.07257833793228,11.595529903990958,0.0,10.960781716687404,12.399607678967035,13.130145021722232,12.740192235944464,George A. Plescia,REP,77921,134658,57.86585275289994,77921,1,1,1110443.32,0.0,1
"MEYER, SCOTT",1276754,2006,A,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scott Meyer,DEM,52881,134658,39.27059662255491,77921,0,0,1110443.32,1110443.32,1
"DENNEY, RALPH",1281914,2006,A,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ralph Denney,REP,39530,114797,34.43469777084767,73932,0,0,393429.23,393429.23,1
"SALDANA, LORI",1252223,2006,A,76,393429.23,63407.62,8924.16,158.85,145015.89,65440.87,57177.81,217506.52,12.882656483142854,11.057339322477613,9.096517484571438,5.067960360715525,11.88459860160548,11.088902265809283,10.953921165037904,12.289984106073067,Lori R. Saldana,DEM,73932,114797,64.40237985313205,73932,1,0,393429.23,0.0,1
"ANDERSON, JOEL C.",1004048,2006,A,77,434760.5,8272.03,165377.84,17213.21,64197.1,139083.43,33290.0,255060.18,12.982550583736264,9.020635223434091,12.01598807436126,9.75343239127842,11.069713317318232,11.842829247882692,10.413012330569071,12.449254796296945,Joel Anderson,REP,69436,114649,60.563982241449985,69436,1,0,434760.5,0.0,1
"LARKIN, CHRISTOPHER",1259469,2006,A,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Christopher R. Larkin,DEM,41292,114649,36.0160140951949,69436,0,0,434760.5,434760.5,1
"HORTON, SHIRLEY",1240526,2006,A,78,2015776.37,35161.91,541390.9,40895.0,326341.77,816535.3799999999,98900.0,943789.58,14.516514974441113,10.46771867341809,13.201896847746234,10.618763085169075,12.69570048542149,13.612825521745984,11.501864517610805,13.7576585177388,Shirley Horton,REP,51983,102153,50.88739439859818,51983,1,1,2273089.6,257313.22999999998,1
"SHERARD, MAXINE J.",1241244,2006,A,78,257313.23,3002.87,11906.19,24564.2,75297.19,139602.16,0.0,114770.45,12.458049415525482,8.007323777002997,9.384813711926336,10.109045377412562,11.229198095694597,11.846551941970073,0.0,11.650689325552275,Maxine Sherard,DEM,46846,102153,45.858662985913284,51983,0,0,2273089.6,2015776.37,1
"ROESCH, JEAN DR.",1283591,2006,A,79,94473.14,1510.14,35104.05,1800.0,29796.09,20901.71,0.0,68210.28,11.4560708402758,7.3199576407429685,10.466071787413052,7.495541943884256,10.302132455831275,9.947586252787797,0.0,11.130350565610287,Jean Roesch,REP,23395,62832,37.234211866564806,39437,0,0,862975.77,768502.63,1
"SALAS, MARY H.",1276162,2006,A,79,768502.63,8000.78,229165.32,0.0,155369.28999999998,353660.29999999993,256.0,392535.39,13.55219926420607,8.987294315909159,12.342198943473852,0.0,11.953560078338848,12.776092126880961,5.545177444479562,12.880381977745024,Mary Salas,DEM,39437,62832,62.765788133435194,39437,1,0,862975.77,94473.14000000001,1
"CLUTE, STEVE W.",1278271,2006,A,80,1055997.8,0.0,24875.93,841657.96,8365.04,164588.63,2560.0,874898.93,13.86999665991284,0.0,10.12165594826259,13.643128987415526,9.031816395238543,12.011204488290002,7.847762537473607,13.681863650096695,Steve Clute,DEM,39946,82405,48.47521388265275,42459,0,0,3865636.25,2809638.45,1
"GARCIA, BONNIE",1240067,2006,A,80,2809638.45,110324.12,176231.97,1916276.48,241339.97,158081.81000000006,13700.0,2444172.54,14.848566367551387,11.61117785767267,12.079556417569393,14.465894527728913,12.393961882321625,11.97086796281493,9.525151111816216,14.709217194163088,Bonnie Garcia,REP,42459,82405,51.52478611734724,42459,1,1,3865636.25,1055997.7999999998,1
"COX, DAVE",1004452,2004,S,1,934754.38,65002.83,209131.2,97058.59,35995.0,290197.02,147830.0,407187.62000000005,13.748039078573234,11.08218608639154,12.250717085189759,11.483070095757046,10.491135318903405,12.578315350599349,11.903818243895135,12.917029341005788,Dave Cox,REP,261207,415961,62.79603136,261207,1,0,945180.82,10426.439999999944,1
"MC DONALD, KRISTINE L.",1260595,2004,S,1,10426.44,532.82,0.0,0.0,0.0,1666.0,100.0,532.82,9.252100166624404,6.278183656059201,0.0,0.0,0.0,7.418180822726788,4.605170185988092,6.278183656059201,Kristine Lang McDonald,DEM,141462,415961,34.00847676,261207,0,0,945180.82,934754.38,1
"MIGDEN, CAROLE",1005175,2004,S,3,1038691.75,108331.17,13438.61,92343.27,58246.89,98161.81,395650.0,272359.94,13.853472546563776,11.592948203213608,9.505887186109604,11.433268108039556,10.97244597944468,11.494372518497595,12.88828526103734,12.514879779300212,Carole Migden,DEM,258166,378745,68.16354011,258166,1,0,1038691.75,0.0,1
"FELDER, ANDREW",1260406,2004,S,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrew D. Felder,REP,98332,378745,25.96258696,258166,0,0,1038691.75,1038691.75,1
"MACHADO, MICHAEL J.",1003830,2004,S,5,5160658.79,225945.14,285882.17000000004,3738835.07,262878.52,477199.71,1055.0,4513540.8999999985,15.456574801788928,12.328047505424651,12.563335011902561,15.134284642261553,12.479447303310025,13.075690361494065,6.961296045910168,15.322592525383069,Michael J. Machado,DEM,154519,296058,52.19213803,154519,1,1,11816403.5,6655744.71,1
"PODESTO, GARY",1256414,2004,S,5,6655744.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.710990905879829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gary A. Podesto,REP,141539,296058,47.80786197,154519,0,0,11816403.5,5160658.79,1
"TORLAKSON, TOM",1004711,2004,S,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tom Torlakson,DEM,282714,282714,100,282714,1,1,0.0,0.0,0
"DEUTSCHE, PATRICIA A.",1260636,2004,S,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patricia Deutsche,REP,50110,322519,15.53706913,248614,0,0,1399090.1,1399090.1,1
"PERATA, DON",1005184,2004,S,9,1399090.1,68780.07,136585.93,10940.35,119000.0,524109.2,421110.0,335306.35000000003,14.151332654718928,11.138669301723453,11.824709219349682,9.300213068151605,11.686878772093667,13.169455338538116,12.95064936119648,12.722799870539234,Don Perata,DEM,248614,322519,77.08507096,248614,1,1,1399090.1,0.0,1
"SIMITIAN, S. JOSEPH",1004819,2004,S,11,2498717.3,42466.5,169202.86,666660.67,192541.15,820486.68,392109.66,1070871.1800000002,14.731288078167847,10.656470808797607,12.038853629084695,13.410036454815655,12.168065176098995,13.617652955376851,12.87929682454925,13.883983062083606,Joe Simitian,DEM,230484,346451,66.5271568,230484,1,0,2498717.3,0.0,1
"ZELLHOEFER, JON W.",1257027,2004,S,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jon Zellhoefer,REP,101887,346451,29.40877642,230484,0,0,2498717.3,2498717.3,1
"ALQUIST, ELAINE",1004827,2004,S,13,1226849.82,148993.18,152939.66,183803.7,232445.6,347624.12999999995,32110.0,718182.1399999999,14.019960320114016,11.911655812067954,11.93779874350172,12.12162361927782,12.356411498137687,12.758877088836265,10.37692278708356,13.484478492740045,Elaine Alquist,DEM,156321,228091,68.53448843,156321,1,0,1226849.82,0.0,1
"CONNOLLY, SHANE PATRICK",1260437,2004,S,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shane Patrick Connolly,REP,62157,228091,27.25096562,156321,0,0,1226849.82,1226849.82,1
"MALDONADO, ABEL",1005389,2004,S,15,4001338.95,153404.77,890235.77,1150907.81,285534.82,763690.66,24684.92,2480083.17,15.20213960057207,11.94083526260786,13.699241616738195,13.956061588927126,12.56211926211261,13.545918090868465,10.113947809853196,14.723802653869159,Abel Maldonado,REP,194674,368874,52.77520237,194674,1,0,7029237.76,3027898.8099999996,1
"PINARD, MARGARET ANN",1260404,2004,S,15,3027898.81,44156.03,92153.78,2036442.86,132558.26,654754.2,12491.44,2305310.93,14.923379474883324,10.695484776547378,11.431213982332633,14.526715147734425,11.794777525882733,13.392015177011471,9.432798888707774,14.650726119024876,Peg Pinard,DEM,157556,368874,42.7126878,194674,0,0,7029237.76,4001338.9499999997,1
"RUNNER, GEORGE C.",1005399,2004,S,17,515031.36,17844.28,63526.68,0.0,64141.62,112419.26,195865.55,145512.58,13.151983070995842,9.789438287674024,11.05921525411966,0.0,11.068848730177953,11.629990554075766,12.18518373344025,11.888017822337293,George C. Runner,REP,179992,301508,59.69725513,179992,1,0,515031.36,0.0,1
"KRAUT, JONATHAN DANIEL",1261358,2004,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jonathan Daniel Kraut,DEM,109037,301508,36.16388288,179992,0,0,515031.36,515031.36,1
"MC CLINTOCK, THOMAS",1001573,2004,S,19,3382205.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.034038486670664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tom McClintock,REP,233365,384450,60.70100143,233365,1,1,3382205.22,0.0,1
"GRABER, PAUL J.",1260644,2004,S,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paul Graber,DEM,151085,384450,39.29899857,233365,0,0,3382205.22,3382205.22,1
"SCOTT, JACK",1004873,2004,S,21,140116.7,35860.36,0.0,0.0,88271.1,7756.669999999999,5049.57,124131.46,11.850230925792296,10.487387786149448,0.0,0.0,11.38816803970167,8.956308397365996,8.527058370129213,11.729096444303385,Jack Scott,DEM,217515,278675,78.05328788,217515,1,1,140116.7,0.0,0
"KUEHL, SHEILA J.",1004301,2004,S,23,182356.62,71991.61,12666.07,2075.0,25541.9,28596.52,23860.0,112274.58,12.11371949938921,11.184304863430526,9.446682043667767,7.6377164326647975,10.14807551992835,10.261040311082859,10.079958695651907,11.62870275713398,Sheila James Kuehl,DEM,229321,349137,65.68223935,229321,1,1,182356.62,0.0,1
"LANZI, LEONARD MICHAEL",1260442,2004,S,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leonard Michael Lanzi,REP,101648,349137,29.1140727,229321,0,0,182356.62,182356.62,1
"VINCENT, EDWARD",1004240,2004,S,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edward Vincent,DEM,165479,224647,73.66178939,165479,1,1,0.0,0.0,1
"SPENCER, JAMES A.",1261010,2004,S,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,James Arlandus Spencer,REP,52485,224647,23.36332112,165479,0,0,0.0,0.0,1
"CASTELLANOS, CESAR N.",1241076,2004,S,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cesar Navarro Castellanos,REP,87319,237608,36.74918353,150289,0,0,665505.87,665505.87,1
"LOWENTHAL, ALAN",1005392,2004,S,27,665505.87,12994.35,156774.3,2965.0,141157.75,121323.34,201943.0,313891.4,13.408302737214164,9.472269926586419,11.962562470403645,7.994632311431825,11.85763333830258,11.706214491921413,12.215740758345756,12.656802345194462,Alan S. Lowenthal,DEM,150289,237608,63.25081647,150289,1,0,665505.87,0.0,1
"MARGETT, ROBERT",1004700,2004,S,29,341493.21,0.0,0.0,0.0,0.0,0.0,98550.0,0.0,12.741083074925625,0.0,0.0,0.0,0.0,0.0,11.498319312580865,0.0,Bob Margett,REP,190165,308559,61.63002862,190165,1,1,341493.21,0.0,1
"BAUTISTA, RUFINO M.",1260998,2004,S,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Rufino Mallari Bautista, Jr.",DEM,101350,308559,32.84623038,190165,0,0,341493.21,341493.21,1
"DUTTON, BOB",1233959,2004,S,31,621430.61,93829.69,102118.36,9748.98,81307.4,87935.80000000003,157581.81,287004.43,13.339779534463945,11.449236609431255,11.533887811688668,9.184917943134707,11.30599231230396,11.384362281758012,11.967700030962927,12.567252930162699,Bob Dutton,REP,170900,287212,59.50308483,170900,1,0,642979.89,21549.280000000028,1
"MIKELS, MARJORIE M.",1260421,2004,S,31,21549.28,4792.91,2333.63,3182.99,100.0,11039.75,0.0,10409.53,9.978097684300892,8.47489302159965,7.755180274144514,8.065576285586928,4.605170185988092,9.30925767464715,0.0,9.25047701169448,Marjorie Musser Mikels,DEM,116312,287212,40.49691517,170900,0,0,642979.89,621430.61,1
"ACKERMAN, RICHARD",1004825,2004,S,33,853479.17,0.0,0.0,0.0,0.0,237.22,429350.0,0.0,13.657076415529245,0.0,0.0,0.0,0.0,5.4689879806011295,12.970027716100633,0.0,Dick Ackerman,REP,245116,355429,68.96342167,245116,1,1,853479.17,0.0,1
"DAUGHERTY, RANDALL A.",1260647,2004,S,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Randall Daugherty,DEM,110313,355429,31.03657833,245116,0,0,853479.17,853479.17,1
"CAMPBELL, JOHN B.T.",1005647,2004,S,35,1697809.28,129015.57,429942.44,97983.0,104450.0,561985.9500000001,45750.0,761391.01,14.34484931916811,11.767688373734849,12.971406618244515,11.492549273217401,11.556463766984713,13.239232128563325,10.730947070703667,13.542902315663559,John Campbell,REP,230220,360907,63.78928644,230220,1,0,1697809.28,0.0,1
"SIEBERT, RITA B.",1261359,2004,S,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rita B. Siebert,DEM,114126,360907,31.6219968,230220,0,0,1697809.28,1697809.28,1
"BATTIN JR., JAMES F.",1004831,2004,S,37,224230.66,75175.54,4756.52,400.0,20160.0,58660.05,2011.78,100492.06,12.320430533169567,11.227581191070039,8.467271587410089,5.991464547107983,9.911455722185304,10.979514194900664,7.606775181304764,11.517833998385086,Jim Battin,REP,182578,306180,59.63093605,182578,1,1,224230.66,0.0,1
"JOHANSEN, PATRICIA ANN",1261016,2004,S,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pat Johansen,DEM,123602,306180,40.36906395,182578,0,0,224230.66,224230.66,1
"KEHOE, CHRISTINE",1005669,2004,S,39,1362490.86,36193.98,168173.94,510885.41,302205.25999999995,266558.07,71805.0,1017458.59,14.124825097240155,10.49664808564222,12.032754079915714,13.143900597463475,12.618861734360895,12.493347397538244,11.18170939049472,13.83281849768201,Christine Kehoe,DEM,200737,334706,59.97412655,200737,1,0,1927544.6800000002,565053.8200000001,1
"STIRLING, LARRY",1001128,2004,S,39,565053.82,16850.06,65801.5,246342.2,115658.6,91998.48,200.0,444652.36,13.244676262229119,9.732109496605029,11.09439791340616,12.41447690520172,11.658398027194892,11.429527334155562,5.298317366548036,13.005048042358961,Larry Stirling,REP,118417,334706,35.3794076,200737,0,0,1927544.6800000002,1362490.8600000003,1
"BERG, PATTY",1233578,2004,A,1,426469.37,53151.46,48100.3,91385.78,13675.0,93105.71,115350.0,206312.54,12.96329582621884,10.880900852818966,10.78104369308064,11.42284516546973,9.52332462729018,11.441490793285615,11.6557262636019,12.237147482476173,Patty Berg,DEM,120157,195561,61.442209847566744,120157,1,1,426469.37,0.0,1
"TYRONE, RAY",1260645,2004,A,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ray Tyrone,REP,64587,195561,33.02652369337444,120157,0,0,426469.37,426469.37,1
"LA MALFA, DOUG",1239935,2004,A,2,588483.31,71054.93,67318.06,90485.84,99447.41,98241.53,48926.87,328306.24,13.285303845042415,11.171208518873131,11.117183830301867,11.412948653357835,11.50738424070518,11.495184317363927,10.798082013301856,12.701702110314839,Doug La Malfa,REP,115651,178294,64.8653347841206,115651,1,1,722811.1900000001,134327.88,1
"MC IVER, BARBARA G.",1260448,2004,A,2,134327.88,6513.0,735.0,95303.0,10617.0,17129.09,0.0,113168.0,11.808038955903195,8.781555458546402,6.5998704992128365,11.464816568685125,9.270211769013573,9.748533466731363,0.0,11.636628719275773,Barbara McIver,DEM,62643,178294,35.13466521587939,115651,0,0,722811.1900000001,588483.31,1
"KEENE, RICHARD J.",1239063,2004,A,3,644594.94,96751.11,20593.92,51816.14,15375.0,115138.64,161903.0,184536.17,13.376377398503315,11.479897083694432,9.93275116558256,10.855456962727251,9.64049809267472,11.653892246452555,11.994752669450813,12.125600766609164,Rick Keene,REP,111747,188294,59.3470848779037,111747,1,1,644594.94,0.0,1
"WOODS, ROBERT A.",1260446,2004,A,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Robert A. Woods,DEM,70126,188294,37.24282239476563,111747,0,0,644594.94,644594.94,1
"LESLIE, R. TIM",1002067,2004,A,4,504978.53,0.0,0.0,0.0,0.0,156.51,99578.6,0.0,13.132271192502232,0.0,0.0,0.0,0.0,5.0531199057024105,11.508702561049345,0.0,Tim Leslie,REP,140105,210113,66.68078605321898,140105,1,1,504978.53,0.0,1
"SCHWENK, TODD W.",1261337,2004,A,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Todd W. Schwenk,DEM,70008,210113,33.31921394678102,140105,0,0,504978.53,504978.53,1
"NIELLO, ROGER",1251659,2004,A,5,496255.85,0.0,0.0,0.0,0.0,0.0,75400.0,0.0,13.114846899327151,0.0,0.0,0.0,0.0,0.0,11.230562553996048,0.0,Roger Niello,REP,104895,174129,60.23982220078218,104895,1,0,496255.85,0.0,1
"CAREY, SANDRA A.",1260403,2004,A,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sandra A. Carey,DEM,62710,174129,36.01353019887555,104895,0,0,496255.85,496255.85,1
"NATION, JOE",1005654,2004,A,6,419267.83,80625.95,4441.36,1250.0,6500.0,140853.92,182015.0,92817.31,12.946265207105538,11.297575836974392,8.398715914830378,7.1308988302963465,8.779557455883728,11.855478603943155,12.111844380245206,11.438388431552115,Joe Nation,DEM,148556,204867,72.51338673383219,148556,1,1,419267.83,0.0,1
"PATRICK, CAROLYN F.",1260614,2004,A,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carolyn F. Patrick,REP,56311,204867,27.486613266167808,148556,0,0,419267.83,419267.83,1
"EVANS, NOREEN M.",1227859,2004,A,7,712157.63,14452.48,258551.65,200.0,250723.51,131468.57,32085.0,523927.64,13.476054556340301,9.578621305112048,12.462850759548347,5.298317366548036,12.432106057172772,11.786523090625336,10.376143910184616,13.169108862164602,Noreen Evans,DEM,101130,168216,60.11913254387217,101130,1,0,1063804.6099999999,351646.97999999986,1
"KRUEGER, PATRICIA ""PAT""",1260409,2004,A,7,351646.98,7144.15,63278.74,43038.16,54496.2,127481.83,5134.3,167957.24999999994,12.770383053614545,8.874049118976446,11.055304690738874,10.669842442992449,10.905886253449808,11.755729123621212,8.543698793693503,12.031464761718151,Pat Krueger,REP,62035,168216,36.87818043467922,101130,0,0,1063804.6099999999,712157.6299999999,1
